ID_CORRELATIVO,TIPO_REQUERIMIENTO2,DICTAMEN,CODMES,PRODUCTO_SERVICIO_2,SUBMOTIVO_2
68078,Reclamo,PROCEDE TOTAL,201208,Producto 05,Submotivo 125
68078,Reclamo,NO PROCEDE,201208,Producto 05,Submotivo 125
29976,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 125
44749,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
47159,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
47159,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 125
80563,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
89155,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 157
89155,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
89155,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 142
89155,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
89155,Reclamo,PROCEDE PARCIAL,202404,Producto 20,Submotivo 46
89155,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
89155,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
89155,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
89155,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
85658,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
89826,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
55482,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
12693,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
12693,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
29791,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 160
8822,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 144
8822,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
85027,Reclamo,NO PROCEDE,201208,Producto 01,Submotivo 125
49572,Reclamo,NO PROCEDE,202406,Producto 17,Submotivo 109
13224,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 88
19243,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
46378,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 27
61522,Reclamo,PROCEDE PARCIAL,202407,Producto 18,Submotivo 66
61522,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 67
42619,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
37369,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
35618,Reclamo,NO PROCEDE,202407,Producto 06,Submotivo 125
93789,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
74342,Reclamo,NO PROCEDE,202405,Producto 18,Submotivo 06
16153,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 39
58528,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 51
75897,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 27
73609,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 146
32662,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 66
32662,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
53411,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
53411,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 125
53411,Reclamo,NO PROCEDE,202407,Producto 01,Submotivo 125
64230,Reclamo,PROCEDE TOTAL,202406,Producto 09,Submotivo 125
64230,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
9852,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 39
65276,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
65276,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
82926,Reclamo,PROCEDE TOTAL,202406,Producto 18,Submotivo 125
82926,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
78171,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
78171,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
69849,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 160
13410,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
13410,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 67
88255,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 90
27746,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 125
76867,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 66
46213,Reclamo,PROCEDE PARCIAL,202404,Producto 20,Submotivo 70
46213,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 70
33571,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 125
39850,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 39
46989,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
79639,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 145
79639,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
99444,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 157
99444,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 144
35313,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
86562,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
81429,Reclamo,PROCEDE TOTAL,202405,Producto 01,Submotivo 146
82609,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
93797,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
35203,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
6458,Reclamo,PROCEDE TOTAL,202405,Producto 07,Submotivo 125
6458,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
46933,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 125
34312,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
80509,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
80509,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
80509,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
80509,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
50492,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 125
49166,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
56005,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 142
919,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
919,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
919,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 66
25756,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 147
25756,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 147
56540,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
84778,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
45918,Reclamo,PROCEDE PARCIAL,201208,Producto 20,Submotivo 125
39317,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
89036,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 145
89036,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
59295,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
5245,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
47401,Reclamo,NO PROCEDE,202406,Producto 01,Submotivo 146
20389,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
59061,Reclamo,NO PROCEDE,202406,Producto 06,Submotivo 125
46925,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
85676,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
66862,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 144
66862,Reclamo,PROCEDE PARCIAL,202406,Producto 20,Submotivo 125
88326,Reclamo,PROCEDE TOTAL,202403,Producto 01,Submotivo 125
67682,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
67682,Reclamo,PROCEDE TOTAL,202407,Producto 07,Submotivo 125
90799,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
90799,Solicitud,PROCEDE PARCIAL,202405,Producto 20,Submotivo 157
85220,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 43
38850,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
38850,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
5548,Reclamo,NO PROCEDE,202403,Producto 17,Submotivo 89
9885,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
9885,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
9885,Reclamo,NO PROCEDE,202404,Producto 07,Submotivo 125
60501,Reclamo,PROCEDE TOTAL,202403,Producto 04,Submotivo 125
60501,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 43
96323,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
15182,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
89344,Reclamo,NO PROCEDE,202403,Producto 01,Submotivo 125
94721,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
94721,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 157
20876,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
46672,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
46672,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 144
83436,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
38119,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
38119,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
84468,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 88
87132,Reclamo,NO PROCEDE,202407,Producto 03,Submotivo 125
87132,Reclamo,NO PROCEDE,202407,Producto 17,Submotivo 105
87132,Reclamo,NO PROCEDE,202406,Producto 03,Submotivo 125
77062,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
34408,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 125
83199,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
83199,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 142
83199,Reclamo,PROCEDE TOTAL,202404,Producto 18,Submotivo 66
83199,Reclamo,PROCEDE PARCIAL,202404,Producto 18,Submotivo 66
70365,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 157
70365,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
70365,Reclamo,NO PROCEDE,202403,Producto 18,Submotivo 67
19849,Reclamo,PROCEDE PARCIAL,202403,Producto 20,Submotivo 43
61268,Reclamo,PROCEDE TOTAL,202407,Producto 21,Submotivo 88
61268,Reclamo,PROCEDE PARCIAL,202403,Producto 07,Submotivo 125
57387,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 142
57387,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 144
77920,Reclamo,PROCEDE TOTAL,202406,Producto 21,Submotivo 150
80437,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
68264,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 130
60498,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
99978,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 146
49062,Reclamo,NO PROCEDE,202403,Producto 21,Submotivo 150
49062,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 150
25136,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
94972,Reclamo,NO PROCEDE,202406,Producto 05,Submotivo 125
54414,Reclamo,PROCEDE PARCIAL,201208,Producto 07,Submotivo 125
97999,Reclamo,PROCEDE TOTAL,202404,Producto 17,Submotivo 89
27924,Reclamo,NO PROCEDE,202403,Producto 07,Submotivo 125
83295,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
26869,Solicitud,PROCEDE PARCIAL,202403,Producto 20,Submotivo 157
51828,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
99084,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
82638,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
94087,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 88
94087,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 88
63956,Reclamo,PROCEDE PARCIAL,201208,Producto 21,Submotivo 39
12665,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 125
53350,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 27
56303,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
32025,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
29334,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
29334,Solicitud,NO PROCEDE,202403,Producto 20,Submotivo 157
420,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
28014,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 10
28014,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 88
39848,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
45824,Reclamo,PROCEDE TOTAL,201208,Producto 17,Submotivo 106
45824,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 106
67081,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
67081,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
29586,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
77067,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
78172,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
16834,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 125
60653,Reclamo,NO PROCEDE,202405,Producto 17,Submotivo 99
42957,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
83081,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
88871,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
88871,Reclamo,PROCEDE TOTAL,202404,Producto 01,Submotivo 07
6241,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 125
95430,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
80013,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
76414,Solicitud,PROCEDE TOTAL,202405,Producto 07,Submotivo 144
49765,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 157
49765,Reclamo,PROCEDE PARCIAL,202405,Producto 20,Submotivo 125
98183,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
98183,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 157
65518,Solicitud,PROCEDE TOTAL,202403,Producto 07,Submotivo 144
21090,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
21090,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 125
83252,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 117
1581,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
64177,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 125
33446,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 144
4069,Reclamo,NO PROCEDE,201208,Producto 07,Submotivo 125
4069,Reclamo,PROCEDE PARCIAL,202405,Producto 04,Submotivo 125
11853,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
77327,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 40
39548,Reclamo,PROCEDE TOTAL,202404,Producto 21,Submotivo 156
39548,Reclamo,PROCEDE TOTAL,202404,Producto 18,Submotivo 125
32652,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
28605,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
23874,Solicitud,PROCEDE PARCIAL,202403,Producto 20,Submotivo 157
41974,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 125
161,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
17511,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 43
12477,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
12477,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
82630,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
82630,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
82630,Solicitud,PROCEDE PARCIAL,202405,Producto 20,Submotivo 157
82630,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
82630,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 142
82630,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 142
82630,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 142
71528,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 88
71528,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 88
90143,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 106
84584,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 125
6312,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 88
6312,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 88
6312,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 88
8647,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
8647,Reclamo,PROCEDE TOTAL,202407,Producto 18,Submotivo 125
46219,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
94123,Reclamo,NO PROCEDE,202404,Producto 21,Submotivo 150
38066,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
68830,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 43
73385,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 156
40751,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 67
18404,Reclamo,PROCEDE TOTAL,202405,Producto 21,Submotivo 125
19303,Reclamo,PROCEDE TOTAL,201208,Producto 07,Submotivo 125
43461,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 43
56421,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 157
56421,Solicitud,NO PROCEDE,202405,Producto 20,Submotivo 157
41771,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
41771,Reclamo,PROCEDE TOTAL,201208,Producto 18,Submotivo 125
80042,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
80230,Reclamo,PROCEDE TOTAL,202406,Producto 07,Submotivo 125
26502,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
26502,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 119
65517,Reclamo,NO PROCEDE,202405,Producto 21,Submotivo 150
56790,Reclamo,NO PROCEDE,202403,Producto 21,Submotivo 150
25399,Reclamo,NO PROCEDE,202406,Producto 17,Submotivo 95
56685,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
56685,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
56685,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
17267,Reclamo,NO PROCEDE,202404,Producto 01,Submotivo 146
29680,Reclamo,NO PROCEDE,202406,Producto 04,Submotivo 125
94360,Reclamo,PROCEDE TOTAL,202406,Producto 01,Submotivo 83
13977,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
92763,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 92
32195,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
32195,Reclamo,PROCEDE PARCIAL,202406,Producto 18,Submotivo 125
32195,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 43
13678,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
88690,Solicitud,NO PROCEDE,201208,Producto 20,Submotivo 157
18647,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 43
18647,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 43
54634,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 125
37733,Reclamo,NO PROCEDE,202404,Producto 05,Submotivo 125
80215,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
95444,Solicitud,PROCEDE TOTAL,201208,Producto 20,Submotivo 132
95444,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 88
7101,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
7101,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 88
56567,Reclamo,PROCEDE PARCIAL,202405,Producto 18,Submotivo 67
56567,Reclamo,PROCEDE PARCIAL,202404,Producto 18,Submotivo 125
56567,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
7086,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
32460,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
99914,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
57378,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
53921,Reclamo,NO PROCEDE,202404,Producto 18,Submotivo 68
30559,Reclamo,NO PROCEDE,201208,Producto 17,Submotivo 34
30559,Reclamo,NO PROCEDE,202406,Producto 21,Submotivo 156
30559,Reclamo,PROCEDE TOTAL,202404,Producto 18,Submotivo 66
27936,Reclamo,NO PROCEDE,202407,Producto 17,Submotivo 30
79602,Solicitud,PROCEDE TOTAL,202406,Producto 07,Submotivo 144
77076,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
77076,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
77076,Reclamo,NO PROCEDE,202403,Producto 20,Submotivo 125
54680,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 67
2820,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
2820,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
2820,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
2820,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 43
71283,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
15430,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 89
90388,Reclamo,NO PROCEDE,202407,Producto 18,Submotivo 68
90388,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
90388,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 68
90388,Reclamo,PROCEDE TOTAL,202403,Producto 07,Submotivo 125
73048,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
25729,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
53272,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
47640,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 142
47640,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
47640,Reclamo,PROCEDE TOTAL,201208,Producto 20,Submotivo 125
90356,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 130
48163,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
74222,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
74222,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
74222,Reclamo,NO PROCEDE,202407,Producto 20,Submotivo 125
74222,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
35458,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
35458,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 157
79287,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 144
41240,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 125
44328,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
44328,Reclamo,PROCEDE PARCIAL,201208,Producto 20,Submotivo 125
44328,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
90932,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
73481,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
9002,Reclamo,NO PROCEDE,201208,Producto 20,Submotivo 125
65024,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 125
98300,Reclamo,PROCEDE TOTAL,202404,Producto 20,Submotivo 125
38042,Reclamo,PROCEDE TOTAL,202404,Producto 07,Submotivo 27
23168,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
63974,Reclamo,NO PROCEDE,202407,Producto 01,Submotivo 146
50200,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
21430,Solicitud,NO PROCEDE,202404,Producto 20,Submotivo 157
37402,Reclamo,NO PROCEDE,201208,Producto 21,Submotivo 156
19029,Solicitud,PROCEDE TOTAL,202405,Producto 20,Submotivo 157
19029,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 132
90482,Reclamo,NO PROCEDE,202406,Producto 20,Submotivo 156
90482,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 156
90482,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 156
89594,Reclamo,PROCEDE TOTAL,202407,Producto 01,Submotivo 146
2890,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
57479,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 39
57479,Reclamo,PROCEDE TOTAL,202405,Producto 18,Submotivo 67
97692,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 06
50710,Reclamo,PROCEDE TOTAL,202407,Producto 21,Submotivo 88
40446,Solicitud,PROCEDE TOTAL,202403,Producto 20,Submotivo 130
68199,Reclamo,NO PROCEDE,202406,Producto 18,Submotivo 68
97923,Reclamo,NO PROCEDE,202405,Producto 07,Submotivo 125
22527,Solicitud,PROCEDE TOTAL,202404,Producto 07,Submotivo 144
70195,Reclamo,PROCEDE TOTAL,202403,Producto 17,Submotivo 92
32543,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
74915,Solicitud,NO PROCEDE,202406,Producto 20,Submotivo 157
9575,Solicitud,PROCEDE TOTAL,201208,Producto 07,Submotivo 144
9575,Reclamo,PROCEDE TOTAL,202406,Producto 17,Submotivo 89
53449,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
98475,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
51048,Reclamo,NO PROCEDE,202405,Producto 20,Submotivo 125
22485,Reclamo,PROCEDE TOTAL,202407,Producto 17,Submotivo 106
22485,Reclamo,PROCEDE TOTAL,202405,Producto 20,Submotivo 125
25944,Solicitud,NO PROCEDE,202407,Producto 20,Submotivo 157
69000,Reclamo,PROCEDE TOTAL,201208,Producto 01,Submotivo 146
98507,Reclamo,PROCEDE TOTAL,202403,Producto 20,Submotivo 125
63368,Reclamo,NO PROCEDE,201208,Producto 18,Submotivo 51
20134,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
56429,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 147
56429,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 125
56429,Reclamo,NO PROCEDE,202404,Producto 20,Submotivo 147
60228,Reclamo,PROCEDE TOTAL,201208,Producto 21,Submotivo 156
79925,Reclamo,NO PROCEDE,202407,Producto 17,Submotivo 30
79925,Reclamo,NO PROCEDE,202406,Producto 17,Submotivo 30
5712,Reclamo,PROCEDE TOTAL,202407,Producto 20,Submotivo 43
48262,Solicitud,PROCEDE TOTAL,202407,Producto 07,Submotivo 144
88386,Reclamo,PROCEDE PARCIAL,202406,Producto 20,Submotivo 125
40539,Solicitud,PROCEDE TOTAL,202404,Producto 20,Submotivo 132
50429,Solicitud,PROCEDE TOTAL,202407,Producto 20,Submotivo 132
50429,Solicitud,PROCEDE TOTAL,202406,Producto 20,Submotivo 132
50429,Reclamo,PROCEDE TOTAL,202406,Producto 20,Submotivo 63
