ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
58272,202408,1,Rang_ingreso_03,Lima,45.0,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
54327,202408,1,Rang_ingreso_02,Lima,39.0,7.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,1,2,0,1,0,0,0,0,0,0,0,0,0,24,31,23,28,22,23,4,4,4,4,4,4,0,0,0,1,1,1
30715,202408,1,Rang_ingreso_02,Lima,38.0,0.0,Rango_SDO_01,11350,0,0,0,0,0,1,0,0,0,0,0,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,2,2,3,3,2,0,1,1,1,1,1
21896,202408,1,Rang_ingreso_05,Lima,38.0,5.0,Rango_SDO_10,0,0,0,0,0,0,1,1,1,0,0,0,Rango_04,1,3,3,0,1,2,0,18,19,11,16,12,16,13,15,4,10,6,20,1,1,1,1,1,1,0,0,0,0,0,0
66949,202408,1,,Lima,35.0,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,1,1,1,1,1,1,0,0,0,0,0,0
3354,202408,1,Rang_ingreso_04,Provincia,49.0,0.0,Cero,0,0,0,0,0,0,1,1,1,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6606,202408,1,,Lima,43.0,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76791,202408,1,Rang_ingreso_01,Lima,22.0,2.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,4,7,6,7,10,2,0,5,3,5,1,4,6,2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1
58809,202408,1,Rang_ingreso_01,Lima,23.0,5.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
78068,202408,0,Rang_ingreso_01,Provincia,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,1,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83486,202408,1,Rang_ingreso_05,Provincia,29.0,3.0,Rango_SDO_01,8680,8940,9150,9370,9570,9790,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,9,15,0,0,0,0,9,27,39,36,34,20,1,1,1,1,1,1,0,0,0,0,0,0
29552,202408,1,Rang_ingreso_07,Lima,37.0,5.0,Rango_SDO_01,4680,5520,6980,7730,8390,9430,1,1,1,1,1,1,Rango_03,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
90338,202408,1,Rang_ingreso_01,Lima,36.0,0.0,Cero,0,0,0,0,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,1,1,1,1,1,1
21186,202408,1,Rang_ingreso_01,Provincia,34.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
79841,202408,1,Rang_ingreso_01,,27.0,0.0,Rango_SDO_02,2150,0,0,0,0,0,1,0,0,0,0,0,Rango_03,1,1,2,0,0,0,0,9,2,0,0,0,0,10,3,0,0,0,0,3,2,2,2,2,2,1,1,1,1,1,1
53877,202408,1,Rang_ingreso_01,Lima,36.0,0.0,Rango_SDO_01,7180,7200,960,0,0,0,1,1,1,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,3,3,2,2,2,1,1,1,1,1,1
90087,202408,1,,Lima,28.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,2,1,1,1,1,1,1,1,1
92225,202408,1,Rang_ingreso_06,Lima,31.0,3.0,Rango_SDO_01,0,350,470,390,240,800,1,1,1,1,1,1,Rango_03,1,14,9,13,16,13,9,4,0,1,5,5,2,16,20,14,13,9,11,3,3,3,3,3,2,1,1,1,1,1,1
29510,202408,1,Rang_ingreso_03,Provincia,28.0,0.0,Cero,0,0,0,0,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,1,1,1,1,1,1,1
9093,202408,0,,Lima,24.0,1.0,Rango_SDO_01,0,0,0,0,0,0,1,0,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,35,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0
72026,202408,1,Rang_ingreso_04,Provincia,31.0,0.0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
25886,202408,1,Rang_ingreso_04,Provincia,49.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0
31927,202408,1,Rang_ingreso_02,Lima,29.0,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,28,12,3,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
82789,202408,1,Rang_ingreso_01,Lima,64.0,6.0,Cero,550,400,410,320,530,420,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,3,4,2,2,2,2,2,2,2,1,1,1,1,1,1
43229,202408,1,Rang_ingreso_06,Lima,37.0,9.0,Rango_SDO_01,9790,10210,10660,11040,11500,11870,1,1,1,1,1,1,Rango_03,1,1,0,0,0,0,0,1,0,0,0,0,0,10,27,19,15,16,10,2,2,2,2,2,2,1,1,1,1,1,1
73645,202408,1,,Lima,40.0,0.0,Rango_SDO_08,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71709,202408,1,Rang_ingreso_02,Lima,38.0,8.0,Rango_SDO_05,300,280,690,510,260,140,1,1,1,1,1,1,Rango_04,1,1,0,1,0,0,0,0,0,0,0,0,0,26,12,16,11,18,23,0,0,0,0,0,0,0,0,0,0,0,0
73845,202408,1,Rang_ingreso_03,Lima,31.0,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1
56580,202408,1,Rang_ingreso_07,Lima,44.0,4.0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,2,2,2,2,1,2,0,0,0,0,0,0,15,23,21,27,25,15,1,1,1,1,1,1,0,0,0,0,0,0
53879,202408,1,Rang_ingreso_07,Lima,65.0,4.0,Cero,11160,10320,8650,8700,11140,11500,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
26473,202408,1,Rang_ingreso_07,Lima,46.0,9.0,Rango_SDO_01,183960,181630,181260,185810,188240,181980,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,4,4,4,1,1,1,1,1,1
33396,202408,1,Rang_ingreso_01,Lima,22.0,5.0,Rango_SDO_01,240,50,0,0,0,0,0,0,0,0,0,0,Rango_03,1,1,1,1,0,0,0,9,8,8,1,0,5,27,15,21,16,26,15,1,1,0,0,0,0,0,0,0,0,0,0
69020,202408,1,Rang_ingreso_01,Lima,30.0,4.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,1,1,1,1,1,1
72353,202408,1,Rang_ingreso_02,Provincia,28.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,14,8,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
27689,202408,1,Rang_ingreso_01,Lima,64.0,0.0,Rango_SDO_02,3840,4490,4950,2420,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,2,0,0,5,5,5,5,4,3,1,1,1,1,1,1
67177,202408,1,Rang_ingreso_02,Lima,55.0,9.0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,17,15,18,14,4,4,4,4,4,4,0,0,0,0,0,0
87677,202408,0,,Lima,20.0,2.0,Rango_SDO_08,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,5,3,5,12,0,0,0,0,0,0,0,0,0,0,0,0
96224,202408,0,,Lima,27.0,5.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,1,0,0,17,10,1,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87862,202408,1,Rang_ingreso_02,Provincia,30.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
3080,202408,1,,Provincia,27.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1
64650,202408,1,Rang_ingreso_01,Lima,31.0,0.0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,7,15,4,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,202408,0,,,,1.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,2,3,5,4,9,13,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
95239,202408,1,Rang_ingreso_01,Provincia,29.0,0.0,Rango_SDO_01,8910,2010,0,0,0,0,1,1,0,0,0,0,Rango_03,0,0,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
64655,202408,1,Rang_ingreso_01,Provincia,23.0,0.0,Cero,5360,5550,5720,2470,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,3,3,3,3,1,1,1,1,1,1
21188,202408,1,Rang_ingreso_03,Provincia,46.0,5.0,Rango_SDO_03,3610,3800,3980,4010,4360,4510,1,1,1,1,1,1,Rango_05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
37775,202408,1,Rang_ingreso_01,Lima,39.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
30118,202408,1,Rang_ingreso_02,Lima,27.0,2.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,2,0,1,0,4,0,0,1,0,0,0,0,1,12,7,12,22,15,2,2,1,1,1,1,1,1,0,0,0,0
87085,202408,1,Rang_ingreso_02,Lima,50.0,6.0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,3,0,0,0,0,0,19,10,31,20,10,25,5,5,5,5,5,5,1,1,1,1,1,1
66694,202408,1,Rang_ingreso_01,,,0.0,Rango_SDO_13,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,5,0,0,1,0,0,4,1,1,0,0,0,11,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81210,202408,1,Rang_ingreso_05,Lima,41.0,6.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,10,17,13,13,5,23,4,4,0,10,3,15,1,1,1,1,1,1,0,0,0,0,0,0
34971,202408,1,Rang_ingreso_01,Lima,24.0,4.0,Rango_SDO_02,250,210,390,250,310,20,1,1,1,1,1,0,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,17,22,5,21,21,8,1,1,1,1,1,1,1,0,0,0,0,0
91466,202408,0,Rang_ingreso_02,Provincia,21.0,0.0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,9,2,0,0,0,0,0,1,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65643,202408,0,Rang_ingreso_05,Provincia,38.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,19,12,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68710,202408,1,Rang_ingreso_02,Provincia,31.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
15313,202408,1,Rang_ingreso_02,Lima,32.0,0.0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1
90575,202408,1,Rang_ingreso_03,Provincia,33.0,3.0,Rango_SDO_01,8500,8740,9110,9390,9670,9860,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,6,1,1,1,1,1,1,0,0,0,0,0,0
55734,202408,1,Rang_ingreso_02,Lima,33.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,27,0,0,0,3,3,2,2,1,1,1,1,1,1,1,0
88598,202408,1,Rang_ingreso_01,Provincia,74.0,0.0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
8493,202408,1,Rang_ingreso_03,Lima,29.0,0.0,Rango_SDO_01,1840,340,0,0,0,0,1,1,1,0,0,0,Rango_03,1,5,3,1,2,0,0,4,5,6,4,0,0,10,7,5,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0
11003,202408,1,Rang_ingreso_01,Lima,32.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
251,202408,0,Rang_ingreso_01,,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,20,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88059,202408,1,Rang_ingreso_04,Provincia,27.0,0.0,Cero,4630,3020,3060,680,0,0,1,1,1,1,0,0,Rango_02,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4,4,4,3,4,1,1,1,1,1,1
58498,202408,1,,Lima,30.0,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99743,202408,0,Rang_ingreso_02,Provincia,24.0,1.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,1,0,1,26,25,25,30,28,28,26,36,30,25,28,29,0,0,0,0,0,0,0,0,0,0,0,0
32355,202408,0,Rang_ingreso_02,,,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97651,202408,0,Rang_ingreso_02,Lima,23.0,0.0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
56438,202408,1,Rang_ingreso_01,Lima,50.0,7.0,Rango_SDO_11,3390,3690,2740,2590,3600,3320,1,1,1,1,1,1,Rango_03,1,7,6,8,6,11,9,0,0,0,0,0,0,3,0,7,6,2,6,3,3,3,3,3,3,1,1,1,1,1,1
81664,202408,0,,,,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25255,202408,1,,Provincia,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1
96067,202408,1,Rang_ingreso_04,Lima,46.0,0.0,Rango_SDO_01,10550,10740,10800,700,0,0,1,1,1,1,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33901,202408,1,Rang_ingreso_01,Lima,23.0,6.0,Rango_SDO_03,2570,2930,3330,3710,4110,4510,1,1,1,1,1,1,Rango_04,1,1,1,3,8,4,3,13,14,11,13,12,10,1,0,3,3,2,2,3,3,3,3,3,3,1,1,1,1,1,1
83021,202408,1,Rang_ingreso_04,Lima,26.0,,Cero,0,0,0,0,0,0,1,1,1,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,4,4,3,3,3,1,1,1,1,1,1
35997,202408,1,Rang_ingreso_01,Lima,42.0,10.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70072,202408,1,Rang_ingreso_05,Provincia,25.0,2.0,Rango_SDO_01,9150,10180,10950,11840,12660,13430,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,5,6,6,6,5,5,1,1,1,1,1,1
89644,202408,0,Rang_ingreso_02,,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91335,202408,1,Rang_ingreso_04,Provincia,25.0,0.0,Cero,0,0,0,0,0,0,1,1,1,1,1,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,5,6,6,6,5,1,1,1,1,1,1
92077,202408,1,Rang_ingreso_05,Provincia,23.0,2.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,2,1,2,6,4,0,2,8,3,9,6,6,0,0,0,0,0,0,0,0,0,0,0,0
92807,202408,1,Rang_ingreso_08,Lima,43.0,10.0,Rango_SDO_03,57000,58710,59180,59460,60650,62450,1,1,1,1,1,1,Rango_04,1,11,7,4,8,2,4,0,0,0,0,0,0,4,6,0,0,14,12,4,4,4,4,4,4,1,1,1,1,1,1
60204,202408,1,Rang_ingreso_07,Provincia,31.0,8.0,Rango_SDO_11,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,1,7,4,2,5,0,0,0,0,0,0,0,6,8,9,7,13,0,4,4,3,3,3,3,1,1,1,1,1,1
66253,202408,1,Rang_ingreso_08,Lima,47.0,10.0,Cero,970,4130,1870,480,150,260,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1
3249,202408,1,Rang_ingreso_01,Lima,36.0,0.0,Cero,3580,0,0,0,0,0,1,1,1,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2,1,1,1,1,1,1,1,1,1
58331,202408,1,Rang_ingreso_04,Lima,34.0,6.0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
94228,202408,1,Rang_ingreso_02,Lima,57.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,4,0,0,0,2,2,1,1,1,1,1,1,1,1,1,1
86089,202408,1,Rang_ingreso_01,Provincia,41.0,0.0,Cero,10780,11010,11100,3220,0,0,1,1,1,1,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,3,1,0,0,1,1,1,2,2,2,0,0,0,0,1,1
62837,202408,1,Rang_ingreso_02,Lima,24.0,4.0,Cero,1320,470,690,1660,1790,1650,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,1,3,5,5,5,5,5,5,1,1,1,1,1,1
99626,202408,1,Rang_ingreso_01,Lima,51.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,2,2,2,1,1,1,1,1,1
54344,202408,1,Rang_ingreso_02,Lima,36.0,2.0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,14,8,10,5,10,4,0,0,0,1,1,1,0,0,0,0,0,1
48065,202408,0,Rang_ingreso_01,Provincia,40.0,0.0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62264,202408,1,Rang_ingreso_06,Lima,44.0,6.0,Cero,12530,11170,11470,11210,11140,12160,1,1,1,1,1,1,Rango_02,0,5,5,4,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,4,4,4,4,4,4,1,1,1,1,1,1
26554,202408,1,Rang_ingreso_02,Lima,21.0,3.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,1,0,1,3,9,4,6,3,7,21,28,15,15,26,29,1,1,0,0,0,0,1,1,0,0,0,0
30339,202408,0,,Lima,20.0,0.0,Rango_SDO_08,0,0,0,0,0,0,0,1,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5504,202408,1,Rang_ingreso_04,Provincia,25.0,5.0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,0
62420,202408,1,Rang_ingreso_03,Lima,26.0,4.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,3,2,12,2,5,3,0,0,5,0,4,2,3,3,3,3,3,3,1,1,1,1,1,1
50843,202408,1,Rang_ingreso_06,Lima,34.0,10.0,Rango_SDO_07,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,1,0,0,0,0,2,0,13,9,11,14,11,19,18,12,12,13,17,10,0,0,0,0,0,0,0,0,0,0,0,0
30120,202408,1,,Provincia,22.0,0.0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22623,202408,1,Rang_ingreso_01,Lima,60.0,9.0,Cero,1940,0,0,0,0,0,0,0,0,0,0,0,Rango_01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,5,5,1,1,1,1,1,1
89820,202408,0,Rang_ingreso_03,,,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77152,202408,1,Rang_ingreso_02,Lima,26.0,6.0,Rango_SDO_01,6580,6380,6090,6380,6030,6090,1,1,1,1,1,1,Rango_03,1,1,0,0,2,1,0,1,6,4,5,1,0,5,9,8,10,32,31,3,4,4,4,4,4,1,1,1,1,1,1
52962,202408,1,Rang_ingreso_01,Provincia,24.0,0.0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
